rank,vehicle_id,views_fused,similarity
162,0585,162,0.9979
163,0585,163,0.9979
164,0585,164,0.9980
165,0585,165,0.9980
166,0585,166,0.9980
167,0585,167,0.9980
168,0585,168,0.9980
169,0585,169,0.9980
170,0585,170,0.9980
171,0585,171,0.9980
172,0585,172,0.9981
173,0585,173,0.9981
174,0585,174,0.9981
175,0585,175,0.9981
176,0585,176,0.9981
177,0585,177,0.9981
178,0585,178,0.9982
179,0585,179,0.9982
180,0585,180,0.9982
181,0585,181,0.9982
182,0585,182,0.9983
183,0585,183,0.9983
184,0585,184,0.9983
185,0585,185,0.9983
186,0585,186,0.9983
187,0585,187,0.9984
188,0585,188,0.9984
189,0585,189,0.9984
190,0585,190,0.9984
191,0585,191,0.9985
192,0585,192,0.9985
193,0585,193,0.9985
194,0585,194,0.9985
195,0585,195,0.9985
196,0585,196,0.9985
197,0585,197,0.9985
198,0585,198,0.9985
199,0585,199,0.9985
200,0585,200,0.9986
201,0585,201,0.9986
202,0585,202,0.9986
1,0586,1,0.9638
2,0586,2,0.9921
3,0586,3,0.9890
4,0586,4,0.9853
5,0586,5,0.9910
6,0586,6,0.9898
7,0586,7,0.9924
8,0586,8,0.9954
9,0586,9,0.9954
10,0586,10,0.9947
11,0586,11,0.9958
12,0586,12,0.9951
13,0586,13,0.9952
14,0586,14,0.9961
15,0586,15,0.9959
16,0586,16,0.9964
17,0586,17,0.9962
18,0586,18,0.9959
19,0586,19,0.9963
20,0586,20,0.9961
21,0586,21,0.9960
22,0586,22,0.9960
23,0586,23,0.9959
24,0586,24,0.9958
25,0586,25,0.9957
26,0586,26,0.9957
27,0586,27,0.9957
28,0586,28,0.9958
29,0586,29,0.9958
30,0586,30,0.9957
31,0586,31,0.9957
32,0586,32,0.9958
33,0586,33,0.9960
34,0586,34,0.9962
35,0586,35,0.9962
36,0586,36,0.9962
37,0586,37,0.9964
38,0586,38,0.9966
1,0588,1,0.9610
2,0588,2,0.9715
3,0588,3,0.9748
4,0588,4,0.9771
5,0588,5,0.9878
6,0588,6,0.9907
7,0588,7,0.9922
8,0588,8,0.9922
9,0588,9,0.9918
10,0588,10,0.9931
11,0588,11,0.9928
12,0588,12,0.9942
13,0588,13,0.9944
14,0588,14,0.9958
15,0588,15,0.9967
16,0588,16,0.9967
17,0588,17,0.9968
18,0588,18,0.9966
19,0588,19,0.9967
20,0588,20,0.9966
21,0588,21,0.9965
22,0588,22,0.9968
23,0588,23,0.9969
24,0588,24,0.9974
25,0588,25,0.9978
26,0588,26,0.9979
27,0588,27,0.9983
28,0588,28,0.9985
29,0588,29,0.9985
30,0588,30,0.9986
31,0588,31,0.9988
32,0588,32,0.9989
33,0588,33,0.9991
34,0588,34,0.9992
35,0588,35,0.9992
36,0588,36,0.9993
37,0588,37,0.9993
38,0588,38,0.9993
39,0588,39,0.9992
40,0588,40,0.9992
41,0588,41,0.9993
42,0588,42,0.9994
43,0588,43,0.9994
44,0588,44,0.9994
45,0588,45,0.9994
46,0588,46,0.9995
47,0588,47,0.9995
48,0588,48,0.9995
1,0590,1,0.9756
2,0590,2,0.9877
3,0590,3,0.9883
4,0590,4,0.9876
5,0590,5,0.9903
6,0590,6,0.9901
7,0590,7,0.9897
8,0590,8,0.9926
9,0590,9,0.9936
10,0590,10,0.9939
11,0590,11,0.9938
12,0590,12,0.9939
13,0590,13,0.9952
14,0590,14,0.9954
15,0590,15,0.9962
16,0590,16,0.9964
17,0590,17,0.9971
18,0590,18,0.9977
19,0590,19,0.9977
20,0590,20,0.9980
21,0590,21,0.9979
22,0590,22,0.9979
23,0590,23,0.9982
24,0590,24,0.9981
25,0590,25,0.9984
26,0590,26,0.9983
27,0590,27,0.9982
28,0590,28,0.9982
29,0590,29,0.9984
30,0590,30,0.9985
31,0590,31,0.9985
32,0590,32,0.9987
33,0590,33,0.9987
34,0590,34,0.9988
35,0590,35,0.9989
36,0590,36,0.9989
37,0590,37,0.9990
38,0590,38,0.9990
39,0590,39,0.9991
40,0590,40,0.9992
41,0590,41,0.9992
42,0590,42,0.9992
43,0590,43,0.9992
44,0590,44,0.9993
45,0590,45,0.9993
46,0590,46,0.9993
47,0590,47,0.9993
48,0590,48,0.9993
1,0593,1,0.9683
2,0593,2,0.9722
3,0593,3,0.9771
4,0593,4,0.9806
5,0593,5,0.9809
6,0593,6,0.9821
7,0593,7,0.9830
8,0593,8,0.9852
9,0593,9,0.9865
10,0593,10,0.9872
11,0593,11,0.9896
12,0593,12,0.9897
13,0593,13,0.9905
14,0593,14,0.9923
15,0593,15,0.9930
16,0593,16,0.9944
17,0593,17,0.9952
18,0593,18,0.9960
19,0593,19,0.9962
20,0593,20,0.9960
21,0593,21,0.9961
22,0593,22,0.9962
23,0593,23,0.9960
24,0593,24,0.9963
25,0593,25,0.9965
26,0593,26,0.9966
27,0593,27,0.9969
28,0593,28,0.9969
29,0593,29,0.9971
30,0593,30,0.9972
31,0593,31,0.9971
32,0593,32,0.9972
33,0593,33,0.9973
34,0593,34,0.9974
35,0593,35,0.9976
36,0593,36,0.9976
37,0593,37,0.9979
38,0593,38,0.9979
39,0593,39,0.9979
40,0593,40,0.9981
41,0593,41,0.9981
42,0593,42,0.9982
1,0597,1,0.9596
2,0597,2,0.9890
3,0597,3,0.9874
4,0597,4,0.9892
5,0597,5,0.9904
6,0597,6,0.9932
7,0597,7,0.9931
8,0597,8,0.9936
9,0597,9,0.9942
10,0597,10,0.9941
11,0597,11,0.9952
12,0597,12,0.9948
13,0597,13,0.9963
14,0597,14,0.9963
15,0597,15,0.9966
16,0597,16,0.9969
17,0597,17,0.9969
18,0597,18,0.9973
19,0597,19,0.9973
20,0597,20,0.9978
21,0597,21,0.9978
22,0597,22,0.9977
23,0597,23,0.9977
24,0597,24,0.9978
25,0597,25,0.9977
26,0597,26,0.9976
27,0597,27,0.9979
28,0597,28,0.9980
29,0597,29,0.9980
30,0597,30,0.9981
31,0597,31,0.9983
32,0597,32,0.9985
33,0597,33,0.9985
34,0597,34,0.9986
35,0597,35,0.9986
36,0597,36,0.9987
37,0597,37,0.9987
38,0597,38,0.9987
39,0597,39,0.9988
40,0597,40,0.9988
1,0598,1,0.9643
2,0598,2,0.9745
3,0598,3,0.9777
4,0598,4,0.9920
5,0598,5,0.9941
6,0598,6,0.9931
7,0598,7,0.9920
8,0598,8,0.9922
9,0598,9,0.9938
10,0598,10,0.9960
11,0598,11,0.9969
12,0598,12,0.9967
13,0598,13,0.9975
14,0598,14,0.9971
15,0598,15,0.9969
16,0598,16,0.9966
17,0598,17,0.9968
18,0598,18,0.9969
19,0598,19,0.9967
20,0598,20,0.9965
21,0598,21,0.9963
22,0598,22,0.9962
23,0598,23,0.9960
24,0598,24,0.9963
25,0598,25,0.9961
26,0598,26,0.9961
27,0598,27,0.9966
28,0598,28,0.9971
29,0598,29,0.9969
30,0598,30,0.9972
31,0598,31,0.9975
32,0598,32,0.9979
33,0598,33,0.9982
34,0598,34,0.9982
35,0598,35,0.9981
36,0598,36,0.9981
37,0598,37,0.9980
38,0598,38,0.9980
39,0598,39,0.9980
40,0598,40,0.9982
41,0598,41,0.9983
42,0598,42,0.9982
43,0598,43,0.9983
44,0598,44,0.9983
45,0598,45,0.9985
46,0598,46,0.9985
47,0598,47,0.9986
48,0598,48,0.9988
49,0598,49,0.9989
50,0598,50,0.9989
51,0598,51,0.9990
52,0598,52,0.9991
53,0598,53,0.9991
54,0598,54,0.9991
55,0598,55,0.9990
56,0598,56,0.9990
57,0598,57,0.9990
58,0598,58,0.9990
59,0598,59,0.9989
60,0598,60,0.9990
61,0598,61,0.9990
62,0598,62,0.9990
63,0598,63,0.9989
64,0598,64,0.9990
65,0598,65,0.9990
66,0598,66,0.9990
67,0598,67,0.9991
68,0598,68,0.9991
69,0598,69,0.9992
70,0598,70,0.9993
71,0598,71,0.9993
72,0598,72,0.9994
73,0598,73,0.9994
74,0598,74,0.9994
75,0598,75,0.9994
76,0598,76,0.9994
77,0598,77,0.9994
78,0598,78,0.9994
79,0598,79,0.9994
80,0598,80,0.9995
81,0598,81,0.9995
82,0598,82,0.9995
83,0598,83,0.9995
84,0598,84,0.9995
85,0598,85,0.9995
86,0598,86,0.9995
87,0598,87,0.9996
88,0598,88,0.9996
89,0598,89,0.9996
90,0598,90,0.9996
91,0598,91,0.9996
92,0598,92,0.9996
93,0598,93,0.9996
94,0598,94,0.9996
95,0598,95,0.9996
96,0598,96,0.9996
1,0602,1,0.9651
2,0602,2,0.9848
3,0602,3,0.9875
4,0602,4,0.9862
5,0602,5,0.9892
6,0602,6,0.9928
7,0602,7,0.9931
8,0602,8,0.9949
9,0602,9,0.9954
10,0602,10,0.9957
11,0602,11,0.9951
12,0602,12,0.9953
13,0602,13,0.9957
14,0602,14,0.9967
15,0602,15,0.9968
16,0602,16,0.9972
17,0602,17,0.9971
18,0602,18,0.9972
19,0602,19,0.9970
20,0602,20,0.9967
21,0602,21,0.9971
22,0602,22,0.9973
23,0602,23,0.9974
24,0602,24,0.9973
25,0602,25,0.9972
26,0602,26,0.9975
27,0602,27,0.9975
28,0602,28,0.9975
29,0602,29,0.9978
30,0602,30,0.9977
31,0602,31,0.9977
32,0602,32,0.9976
33,0602,33,0.9978
34,0602,34,0.9978
35,0602,35,0.9980
36,0602,36,0.9979
37,0602,37,0.9978
38,0602,38,0.9980
39,0602,39,0.9981
40,0602,40,0.9982
41,0602,41,0.9983
42,0602,42,0.9984
43,0602,43,0.9984
44,0602,44,0.9986
45,0602,45,0.9986
46,0602,46,0.9986
47,0602,47,0.9986
48,0602,48,0.9985
49,0602,49,0.9985
50,0602,50,0.9985
51,0602,51,0.9985
52,0602,52,0.9986
53,0602,53,0.9985
54,0602,54,0.9987
55,0602,55,0.9986
56,0602,56,0.9986
57,0602,57,0.9986
58,0602,58,0.9986
59,0602,59,0.9986
60,0602,60,0.9988
61,0602,61,0.9987
62,0602,62,0.9987
63,0602,63,0.9987
64,0602,64,0.9987
65,0602,65,0.9988
66,0602,66,0.9988
67,0602,67,0.9988
68,0602,68,0.9988
69,0602,69,0.9987
70,0602,70,0.9987
71,0602,71,0.9987
72,0602,72,0.9986
73,0602,73,0.9986
74,0602,74,0.9987
75,0602,75,0.9987
76,0602,76,0.9987
77,0602,77,0.9987
78,0602,78,0.9988
79,0602,79,0.9988
80,0602,80,0.9988
81,0602,81,0.9989
82,0602,82,0.9989
83,0602,83,0.9988
84,0602,84,0.9989
85,0602,85,0.9989
86,0602,86,0.9989
87,0602,87,0.9989
88,0602,88,0.9989
89,0602,89,0.9990
90,0602,90,0.9991
91,0602,91,0.9991
92,0602,92,0.9991
93,0602,93,0.9991
94,0602,94,0.9991
95,0602,95,0.9991
96,0602,96,0.9992
97,0602,97,0.9992
98,0602,98,0.9991
99,0602,99,0.9991
100,0602,100,0.9991
101,0602,101,0.9991
102,0602,102,0.9991
103,0602,103,0.9991
104,0602,104,0.9991
105,0602,105,0.9991
106,0602,106,0.9991
107,0602,107,0.9991
108,0602,108,0.9991
109,0602,109,0.9990
110,0602,110,0.9990
111,0602,111,0.9990
112,0602,112,0.9990
113,0602,113,0.9990
114,0602,114,0.9990
115,0602,115,0.9990
116,0602,116,0.9990
117,0602,117,0.9990
118,0602,118,0.9990
119,0602,119,0.9990
120,0602,120,0.9990
121,0602,121,0.9990
122,0602,122,0.9990
123,0602,123,0.9990
124,0602,124,0.9990
125,0602,125,0.9990
126,0602,126,0.9991
127,0602,127,0.9991
128,0602,128,0.9991
129,0602,129,0.9991
130,0602,130,0.9991
131,0602,131,0.9991
132,0602,132,0.9991
133,0602,133,0.9991
134,0602,134,0.9992
135,0602,135,0.9992
136,0602,136,0.9992
137,0602,137,0.9992
138,0602,138,0.9992
139,0602,139,0.9992
140,0602,140,0.9992
141,0602,141,0.9992
142,0602,142,0.9992
143,0602,143,0.9992
1,0606,1,0.9733
2,0606,2,0.9776
3,0606,3,0.9862
4,0606,4,0.9872
5,0606,5,0.9896
6,0606,6,0.9911
7,0606,7,0.9917
8,0606,8,0.9925
9,0606,9,0.9929
10,0606,10,0.9950
11,0606,11,0.9959
12,0606,12,0.9968
13,0606,13,0.9975
14,0606,14,0.9982
15,0606,15,0.9983
16,0606,16,0.9983
17,0606,17,0.9985
18,0606,18,0.9984
19,0606,19,0.9983
20,0606,20,0.9985
21,0606,21,0.9988
22,0606,22,0.9990
23,0606,23,0.9991
24,0606,24,0.9991
25,0606,25,0.9992
26,0606,26,0.9993
27,0606,27,0.9994
28,0606,28,0.9994
29,0606,29,0.9994
30,0606,30,0.9994
1,0609,1,0.9524
2,0609,2,0.9617
3,0609,3,0.9630
4,0609,4,0.9662
5,0609,5,0.9667
6,0609,6,0.9698
7,0609,7,0.9799
8,0609,8,0.9804
9,0609,9,0.9851
10,0609,10,0.9858
11,0609,11,0.9876
12,0609,12,0.9872
13,0609,13,0.9889
14,0609,14,0.9891
15,0609,15,0.9886
16,0609,16,0.9893
17,0609,17,0.9908
18,0609,18,0.9910
19,0609,19,0.9919
20,0609,20,0.9923
21,0609,21,0.9920
22,0609,22,0.9925
23,0609,23,0.9932
24,0609,24,0.9930
25,0609,25,0.9928
26,0609,26,0.9930
27,0609,27,0.9930
28,0609,28,0.9935
29,0609,29,0.9939
30,0609,30,0.9944
31,0609,31,0.9944
32,0609,32,0.9942
33,0609,33,0.9943
34,0609,34,0.9946
35,0609,35,0.9946
36,0609,36,0.9950
37,0609,37,0.9953
38,0609,38,0.9952
39,0609,39,0.9953
40,0609,40,0.9952
41,0609,41,0.9951
42,0609,42,0.9953
43,0609,43,0.9951
44,0609,44,0.9953
45,0609,45,0.9956
46,0609,46,0.9959
47,0609,47,0.9959
48,0609,48,0.9960
49,0609,49,0.9959
50,0609,50,0.9962
51,0609,51,0.9964
52,0609,52,0.9965
53,0609,53,0.9966
54,0609,54,0.9966
55,0609,55,0.9966
56,0609,56,0.9966
57,0609,57,0.9967
58,0609,58,0.9967
59,0609,59,0.9966
60,0609,60,0.9967
61,0609,61,0.9968
62,0609,62,0.9968
63,0609,63,0.9969
64,0609,64,0.9969
65,0609,65,0.9969
66,0609,66,0.9971
67,0609,67,0.9971
68,0609,68,0.9973
69,0609,69,0.9973
70,0609,70,0.9973
71,0609,71,0.9972
72,0609,72,0.9972
73,0609,73,0.9972
74,0609,74,0.9972
75,0609,75,0.9972
76,0609,76,0.9972
77,0609,77,0.9972
78,0609,78,0.9972
79,0609,79,0.9972
80,0609,80,0.9972
81,0609,81,0.9972
82,0609,82,0.9974
83,0609,83,0.9974
84,0609,84,0.9975
85,0609,85,0.9976
86,0609,86,0.9976
87,0609,87,0.9977
88,0609,88,0.9977
89,0609,89,0.9978
90,0609,90,0.9978
91,0609,91,0.9979
92,0609,92,0.9980
93,0609,93,0.9980
94,0609,94,0.9980
95,0609,95,0.9980
96,0609,96,0.9981
97,0609,97,0.9981
98,0609,98,0.9981
99,0609,99,0.9981
100,0609,100,0.9982
101,0609,101,0.9983
102,0609,102,0.9983
103,0609,103,0.9983
104,0609,104,0.9984
105,0609,105,0.9984
106,0609,106,0.9983
107,0609,107,0.9984
108,0609,108,0.9984
109,0609,109,0.9985
110,0609,110,0.9984
111,0609,111,0.9985
112,0609,112,0.9985
113,0609,113,0.9985
114,0609,114,0.9985
115,0609,115,0.9985
116,0609,116,0.9985
117,0609,117,0.9985
118,0609,118,0.9986
119,0609,119,0.9986
120,0609,120,0.9986
121,0609,121,0.9986
122,0609,122,0.9987
123,0609,123,0.9987
124,0609,124,0.9987
125,0609,125,0.9988
126,0609,126,0.9988
127,0609,127,0.9988
128,0609,128,0.9988
129,0609,129,0.9988
130,0609,130,0.9989
131,0609,131,0.9989
132,0609,132,0.9989
133,0609,133,0.9989
134,0609,134,0.9989
135,0609,135,0.9989
136,0609,136,0.9989
137,0609,137,0.9989
138,0609,138,0.9989
139,0609,139,0.9989
140,0609,140,0.9989
141,0609,141,0.9989
142,0609,142,0.9989
143,0609,143,0.9990
144,0609,144,0.9990
145,0609,145,0.9990
146,0609,146,0.9990
147,0609,147,0.9990
148,0609,148,0.9990
149,0609,149,0.9990
150,0609,150,0.9990
151,0609,151,0.9990
152,0609,152,0.9990
153,0609,153,0.9990
154,0609,154,0.9991
155,0609,155,0.9991
156,0609,156,0.9991
157,0609,157,0.9991
158,0609,158,0.9991
159,0609,159,0.9991
160,0609,160,0.9991
161,0609,161,0.9991
162,0609,162,0.9991
163,0609,163,0.9991
164,0609,164,0.9992
165,0609,165,0.9992
166,0609,166,0.9992
167,0609,167,0.9992
168,0609,168,0.9992
169,0609,169,0.9992
170,0609,170,0.9992
1,0610,1,0.9431
2,0610,2,0.9634
3,0610,3,0.9881
4,0610,4,0.9857
5,0610,5,0.9902
6,0610,6,0.9904
7,0610,7,0.9909
8,0610,8,0.9905
9,0610,9,0.9902
10,0610,10,0.9914
11,0610,11,0.9929
12,0610,12,0.9945
13,0610,13,0.9944
14,0610,14,0.9944
15,0610,15,0.9944
16,0610,16,0.9948
17,0610,17,0.9950
18,0610,18,0.9949
19,0610,19,0.9956
20,0610,20,0.9958
21,0610,21,0.9959
22,0610,22,0.9959
23,0610,23,0.9963
24,0610,24,0.9964
25,0610,25,0.9964
26,0610,26,0.9966
27,0610,27,0.9968
28,0610,28,0.9970
29,0610,29,0.9970
30,0610,30,0.9969
31,0610,31,0.9971
32,0610,32,0.9969
33,0610,33,0.9971
34,0610,34,0.9975
35,0610,35,0.9977
36,0610,36,0.9978
37,0610,37,0.9980
38,0610,38,0.9982
39,0610,39,0.9982
40,0610,40,0.9983
41,0610,41,0.9983
42,0610,42,0.9986
43,0610,43,0.9986
44,0610,44,0.9986
45,0610,45,0.9988
46,0610,46,0.9989
47,0610,47,0.9989
48,0610,48,0.9990
49,0610,49,0.9991
50,0610,50,0.9991
51,0610,51,0.9992
52,0610,52,0.9992
53,0610,53,0.9992
54,0610,54,0.9993
55,0610,55,0.9993
56,0610,56,0.9993
57,0610,57,0.9994
58,0610,58,0.9994
59,0610,59,0.9995
60,0610,60,0.9995
61,0610,61,0.9996
62,0610,62,0.9996
63,0610,63,0.9996
64,0610,64,0.9996
65,0610,65,0.9996
66,0610,66,0.9996
67,0610,67,0.9996
68,0610,68,0.9996
69,0610,69,0.9996
70,0610,70,0.9996
71,0610,71,0.9996
72,0610,72,0.9996
73,0610,73,0.9996
74,0610,74,0.9996
75,0610,75,0.9996
76,0610,76,0.9996
77,0610,77,0.9996
78,0610,78,0.9996
79,0610,79,0.9996
80,0610,80,0.9995
81,0610,81,0.9995
82,0610,82,0.9995
83,0610,83,0.9995
84,0610,84,0.9995
85,0610,85,0.9995
86,0610,86,0.9996
87,0610,87,0.9996
88,0610,88,0.9996
89,0610,89,0.9995
90,0610,90,0.9996
91,0610,91,0.9996
92,0610,92,0.9996
93,0610,93,0.9996
94,0610,94,0.9996
95,0610,95,0.9996
96,0610,96,0.9996
97,0610,97,0.9996
98,0610,98,0.9996
99,0610,99,0.9996
100,0610,100,0.9996
101,0610,101,0.9996
102,0610,102,0.9996
1,0612,1,0.9648
2,0612,2,0.9817
3,0612,3,0.9845
4,0612,4,0.9889
5,0612,5,0.9914
6,0612,6,0.9947
7,0612,7,0.9947
8,0612,8,0.9944
9,0612,9,0.9944
10,0612,10,0.9942
11,0612,11,0.9941
12,0612,12,0.9954
13,0612,13,0.9960
14,0612,14,0.9959
15,0612,15,0.9959
16,0612,16,0.9962
17,0612,17,0.9961
18,0612,18,0.9968
19,0612,19,0.9970
20,0612,20,0.9970
21,0612,21,0.9974
22,0612,22,0.9975
23,0612,23,0.9976
24,0612,24,0.9976
25,0612,25,0.9977
26,0612,26,0.9978
27,0612,27,0.9980
28,0612,28,0.9980
29,0612,29,0.9981
30,0612,30,0.9982
31,0612,31,0.9983
32,0612,32,0.9983
33,0612,33,0.9984
34,0612,34,0.9984
35,0612,35,0.9985
36,0612,36,0.9985
37,0612,37,0.9986
38,0612,38,0.9987
39,0612,39,0.9988
40,0612,40,0.9989
41,0612,41,0.9989
42,0612,42,0.9990
43,0612,43,0.9990
44,0612,44,0.9990
1,0614,1,0.9753
2,0614,2,0.9945
3,0614,3,0.9933
4,0614,4,0.9956
5,0614,5,0.9950
6,0614,6,0.9942
7,0614,7,0.9969
8,0614,8,0.9980
9,0614,9,0.9975
10,0614,10,0.9969
11,0614,11,0.9977
12,0614,12,0.9983
13,0614,13,0.9986
14,0614,14,0.9990
15,0614,15,0.9991
16,0614,16,0.9992
17,0614,17,0.9993
18,0614,18,0.9995
19,0614,19,0.9995
20,0614,20,0.9996
21,0614,21,0.9997
22,0614,22,0.9997
23,0614,23,0.9997
24,0614,24,0.9998
25,0614,25,0.9998
26,0614,26,0.9998
27,0614,27,0.9998
28,0614,28,0.9998
29,0614,29,0.9997
30,0614,30,0.9997
1,0615,1,0.9640
2,0615,2,0.9661
3,0615,3,0.9764
4,0615,4,0.9776
5,0615,5,0.9810
6,0615,6,0.9812
7,0615,7,0.9861
8,0615,8,0.9862
9,0615,9,0.9877
10,0615,10,0.9900
11,0615,11,0.9912
12,0615,12,0.9918
13,0615,13,0.9931
14,0615,14,0.9941
15,0615,15,0.9943
16,0615,16,0.9954
17,0615,17,0.9960
18,0615,18,0.9958
19,0615,19,0.9962
20,0615,20,0.9966
21,0615,21,0.9969
22,0615,22,0.9975
23,0615,23,0.9974
24,0615,24,0.9975
25,0615,25,0.9978
26,0615,26,0.9979
27,0615,27,0.9982
28,0615,28,0.9985
29,0615,29,0.9986
30,0615,30,0.9987
31,0615,31,0.9988
32,0615,32,0.9989
33,0615,33,0.9990
34,0615,34,0.9990
35,0615,35,0.9991
36,0615,36,0.9992
37,0615,37,0.9992
38,0615,38,0.9993
39,0615,39,0.9993
40,0615,40,0.9993
41,0615,41,0.9994
42,0615,42,0.9994
43,0615,43,0.9994
44,0615,44,0.9994
45,0615,45,0.9995
46,0615,46,0.9995
47,0615,47,0.9995
1,0622,1,0.9805
2,0622,2,0.9912
3,0622,3,0.9909
4,0622,4,0.9903
5,0622,5,0.9903
6,0622,6,0.9905
7,0622,7,0.9924
8,0622,8,0.9935
9,0622,9,0.9951
10,0622,10,0.9958
11,0622,11,0.9970
12,0622,12,0.9970
13,0622,13,0.9979
14,0622,14,0.9980
15,0622,15,0.9982
16,0622,16,0.9984
17,0622,17,0.9985
18,0622,18,0.9987
1,0623,1,0.9623
2,0623,2,0.9642
3,0623,3,0.9833
4,0623,4,0.9893
5,0623,5,0.9896
6,0623,6,0.9917
7,0623,7,0.9932
8,0623,8,0.9942
9,0623,9,0.9949
10,0623,10,0.9952
11,0623,11,0.9957
12,0623,12,0.9960
13,0623,13,0.9962
14,0623,14,0.9966
15,0623,15,0.9969
16,0623,16,0.9972
17,0623,17,0.9978
18,0623,18,0.9978
19,0623,19,0.9978
20,0623,20,0.9980
21,0623,21,0.9981
22,0623,22,0.9984
23,0623,23,0.9985
24,0623,24,0.9988
25,0623,25,0.9989
26,0623,26,0.9990
27,0623,27,0.9991
28,0623,28,0.9991
29,0623,29,0.9992
30,0623,30,0.9992
31,0623,31,0.9992
32,0623,32,0.9993
33,0623,33,0.9994
34,0623,34,0.9993
35,0623,35,0.9993
1,0624,1,0.9749
2,0624,2,0.9871
3,0624,3,0.9922
4,0624,4,0.9931
5,0624,5,0.9924
6,0624,6,0.9927
7,0624,7,0.9926
8,0624,8,0.9925
9,0624,9,0.9926
10,0624,10,0.9927
11,0624,11,0.9931
12,0624,12,0.9932
13,0624,13,0.9935
14,0624,14,0.9942
15,0624,15,0.9953
16,0624,16,0.9961
17,0624,17,0.9962
18,0624,18,0.9965
19,0624,19,0.9969
20,0624,20,0.9972
21,0624,21,0.9975
22,0624,22,0.9974
23,0624,23,0.9973
24,0624,24,0.9976
25,0624,25,0.9977
26,0624,26,0.9977
27,0624,27,0.9977
28,0624,28,0.9979
29,0624,29,0.9980
30,0624,30,0.9980
31,0624,31,0.9982
32,0624,32,0.9982
33,0624,33,0.9982
34,0624,34,0.9983
35,0624,35,0.9983
36,0624,36,0.9984
37,0624,37,0.9984
38,0624,38,0.9985
39,0624,39,0.9985
40,0624,40,0.9987
41,0624,41,0.9987
42,0624,42,0.9988
43,0624,43,0.9989
44,0624,44,0.9989
45,0624,45,0.9990
46,0624,46,0.9991
47,0624,47,0.9992
48,0624,48,0.9992
1,0625,1,0.9735
2,0625,2,0.9919
3,0625,3,0.9923
4,0625,4,0.9927
5,0625,5,0.9945
6,0625,6,0.9956
7,0625,7,0.9964
8,0625,8,0.9973
9,0625,9,0.9984
10,0625,10,0.9980
11,0625,11,0.9978
12,0625,12,0.9982
13,0625,13,0.9983
14,0625,14,0.9983
15,0625,15,0.9983
16,0625,16,0.9986
17,0625,17,0.9984
18,0625,18,0.9982
19,0625,19,0.9982
20,0625,20,0.9981
21,0625,21,0.9982
22,0625,22,0.9985
23,0625,23,0.9986
24,0625,24,0.9986
25,0625,25,0.9986
26,0625,26,0.9987
27,0625,27,0.9988
28,0625,28,0.9989
29,0625,29,0.9990
30,0625,30,0.9991
31,0625,31,0.9991
32,0625,32,0.9991
33,0625,33,0.9991
34,0625,34,0.9992
35,0625,35,0.9992
36,0625,36,0.9992
37,0625,37,0.9992
38,0625,38,0.9993
39,0625,39,0.9992
40,0625,40,0.9992
1,0630,1,0.9477
2,0630,2,0.9589
3,0630,3,0.9599
4,0630,4,0.9646
5,0630,5,0.9666
6,0630,6,0.9683
7,0630,7,0.9749
8,0630,8,0.9791
9,0630,9,0.9797
10,0630,10,0.9824
11,0630,11,0.9837
12,0630,12,0.9844
13,0630,13,0.9865
14,0630,14,0.9872
15,0630,15,0.9882
16,0630,16,0.9884
17,0630,17,0.9885
18,0630,18,0.9888
19,0630,19,0.9890
20,0630,20,0.9893
21,0630,21,0.9899
22,0630,22,0.9902
23,0630,23,0.9917
24,0630,24,0.9917
25,0630,25,0.9916
26,0630,26,0.9918
27,0630,27,0.9919
28,0630,28,0.9922
29,0630,29,0.9924
30,0630,30,0.9926
31,0630,31,0.9928
32,0630,32,0.9928
33,0630,33,0.9931
34,0630,34,0.9934
35,0630,35,0.9941
36,0630,36,0.9946
37,0630,37,0.9948
38,0630,38,0.9949
39,0630,39,0.9951
40,0630,40,0.9952
41,0630,41,0.9954
42,0630,42,0.9953
43,0630,43,0.9956
44,0630,44,0.9957
45,0630,45,0.9957
46,0630,46,0.9960
47,0630,47,0.9960
48,0630,48,0.9962
49,0630,49,0.9961
50,0630,50,0.9961
51,0630,51,0.9961
52,0630,52,0.9961
53,0630,53,0.9962
54,0630,54,0.9962
55,0630,55,0.9962
56,0630,56,0.9964
57,0630,57,0.9964
58,0630,58,0.9964
59,0630,59,0.9965
60,0630,60,0.9964
61,0630,61,0.9964
62,0630,62,0.9965
63,0630,63,0.9965
64,0630,64,0.9967
65,0630,65,0.9968
66,0630,66,0.9968
67,0630,67,0.9968
68,0630,68,0.9969
69,0630,69,0.9970
70,0630,70,0.9970
71,0630,71,0.9971
72,0630,72,0.9971
73,0630,73,0.9971
74,0630,74,0.9972
75,0630,75,0.9972
76,0630,76,0.9973
77,0630,77,0.9974
78,0630,78,0.9974
79,0630,79,0.9975
80,0630,80,0.9975
81,0630,81,0.9976
82,0630,82,0.9976
83,0630,83,0.9976
84,0630,84,0.9977
85,0630,85,0.9977
86,0630,86,0.9978
87,0630,87,0.9978
88,0630,88,0.9978
89,0630,89,0.9979
90,0630,90,0.9979
91,0630,91,0.9979
92,0630,92,0.9980
93,0630,93,0.9980
94,0630,94,0.9980
95,0630,95,0.9980
96,0630,96,0.9980
97,0630,97,0.9981
98,0630,98,0.9981
99,0630,99,0.9981
100,0630,100,0.9982
101,0630,101,0.9982
102,0630,102,0.9983
1,0631,1,0.9753
2,0631,2,0.9901
3,0631,3,0.9916
