group,image1,image2,vehicle_id1,vehicle_id2,type1,type2,color1,color2,similarity
same_color_type,0774_c009_00056825_0.jpg,0717_c006_00055520_1.jpg,0774,0717,1,1,10,10,0.9210
same_color_type,0774_c009_00056845_0.jpg,0652_c011_00062435_0.jpg,0774,0652,1,1,10,10,0.7600
same_color_type,0774_c009_00056830_0.jpg,0662_c003_00004895_0.jpg,0774,0662,1,1,10,10,0.8776
same_color_type,0774_c003_00056655_0.jpg,0721_c003_00062465_0.jpg,0774,0721,1,1,10,10,0.9671
same_color_type,0774_c008_00056855_0.jpg,0634_c010_00055815_0.jpg,0774,0634,1,1,10,10,0.8279
same_color_type,0774_c003_00056685_0.jpg,0668_c002_00006960_0.jpg,0774,0668,1,1,10,10,0.9627
same_color_type,0774_c008_00056865_0.jpg,0642_c015_00020350_0.jpg,0774,0642,1,1,10,10,0.8629
same_color_type,0774_c003_00056695_0.jpg,0657_c011_00066445_0.jpg,0774,0657,1,1,10,10,0.8846
same_color_type,0774_c003_00056665_0.jpg,0623_c014_00078895_0.jpg,0774,0623,1,1,10,10,0.9579
same_color_type,0774_c009_00056825_0.jpg,0753_c006_00048445_0.jpg,0774,0753,1,1,10,10,0.8883
same_color_type,0774_c008_00056875_0.jpg,0480_c014_00018595_0.jpg,0774,0480,1,1,10,10,0.8199
same_color_type,0774_c009_00056855_0.jpg,0712_c010_00037780_0.jpg,0774,0712,1,1,10,10,0.8652
same_color_type,0774_c003_00056675_0.jpg,0696_c015_00086990_0.jpg,0774,0696,1,1,10,10,0.9321
same_color_type,0774_c009_00056830_0.jpg,0711_c009_00000810_0.jpg,0774,0711,1,1,10,10,0.8773
same_color_type,0774_c008_00056855_0.jpg,0631_c003_00041545_0.jpg,0774,0631,1,1,10,10,0.8801
same_color_type,0774_c003_00056675_0.jpg,0773_c008_00005810_0.jpg,0774,0773,1,1,10,10,0.9325
same_color_type,0774_c008_00056860_0.jpg,0768_c012_00056365_0.jpg,0774,0768,1,1,10,10,0.9380
same_color_type,0774_c003_00056685_0.jpg,0685_c003_00025455_1.jpg,0774,0685,1,1,10,10,0.9720
same_color_type,0774_c009_00056855_0.jpg,0624_c002_00060415_0.jpg,0774,0624,1,1,10,10,0.9125
same_color_type,0774_c008_00056865_0.jpg,0676_c009_00012705_0.jpg,0774,0676,1,1,10,10,0.9517
same_color_type,0774_c008_00056875_0.jpg,0698_c015_00051775_0.jpg,0774,0698,1,1,10,10,0.8132
same_color_type,0774_c003_00056675_0.jpg,0720_c015_00075370_0.jpg,0774,0720,1,1,10,10,0.8943
same_color_type,0774_c008_00056860_0.jpg,0477_c005_00060785_0.jpg,0774,0477,1,1,10,10,0.8717
same_color_type,0774_c003_00056685_0.jpg,0729_c003_00002120_1.jpg,0774,0729,1,1,10,10,0.8307
same_color_type,0774_c003_00056695_0.jpg,0473_c012_00005170_0.jpg,0774,0473,1,1,10,10,0.9314
same_color_type,0774_c003_00056665_0.jpg,0770_c014_00031600_0.jpg,0774,0770,1,1,10,10,0.9301
same_color_type,0774_c003_00056695_0.jpg,0699_c012_00039680_0.jpg,0774,0699,1,1,10,10,0.8487
same_color_type,0774_c003_00056665_0.jpg,0776_c005_00000510_0.jpg,0774,0776,1,1,10,10,0.9202
same_color_type,0774_c008_00056865_0.jpg,0646_c014_00006820_0.jpg,0774,0646,1,1,10,10,0.8579
same_color_type,0774_c008_00056860_0.jpg,0742_c011_00027115_0.jpg,0774,0742,1,1,10,10,0.8990
same_color_type,0774_c003_00056675_0.jpg,0672_c002_00050440_0.jpg,0774,0672,1,1,10,10,0.9027
same_color_type,0588_c001_00060450_0.jpg,0576_c015_00078130_0.jpg,0588,0576,2,2,10,10,0.9047
same_color_type,0588_c012_00061010_0.jpg,0612_c008_00087230_0.jpg,0588,0612,2,2,10,10,0.8977
same_color_type,0588_c014_00062360_0.jpg,0582_c011_00028770_0.jpg,0588,0582,2,2,10,10,0.9161
same_color_type,0588_c013_00060885_0.jpg,0598_c015_00067680_0.jpg,0588,0598,2,2,10,10,0.9283
same_color_type,0588_c016_00063100_0.jpg,0593_c017_00044060_1.jpg,0588,0593,2,2,10,10,0.9082
same_color_type,0588_c001_00060430_0.jpg,0586_c002_00069790_0.jpg,0588,0586,2,2,10,10,0.8910
same_color_type,0588_c012_00061025_0.jpg,0602_c003_00027295_1.jpg,0588,0602,2,2,10,10,0.9586
same_color_type,0588_c012_00061015_0.jpg,0597_c004_00003305_0.jpg,0588,0597,2,2,10,10,0.8849
same_color_type,0588_c014_00062345_0.jpg,0584_c014_00062070_0.jpg,0588,0584,2,2,10,10,0.9637
same_color_type,0588_c001_00060450_0.jpg,0606_c016_00086970_0.jpg,0588,0606,2,2,10,10,0.9435
same_color_type,0588_c012_00061030_0.jpg,0610_c019_00072050_0.jpg,0588,0610,2,2,10,10,0.9205
same_color_type,0588_c016_00063135_0.jpg,0614_c019_00088080_0.jpg,0588,0614,2,2,10,10,0.8302
same_color_type,0588_c001_00060410_0.jpg,0590_c016_00049115_1.jpg,0588,0590,2,2,10,10,0.8666
same_color_type,0588_c014_00062355_0.jpg,0585_c019_00067100_0.jpg,0588,0585,2,2,10,10,0.9477
same_color_type,0588_c013_00060885_0.jpg,0581_c004_00087785_0.jpg,0588,0581,2,2,10,10,0.9287
same_color_type,0588_c014_00062350_0.jpg,0609_c009_00042140_1.jpg,0588,0609,2,2,10,10,0.8622
same_color_type,0588_c001_00060440_0.jpg,0615_c004_00007795_1.jpg,0588,0615,2,2,10,10,0.9495
same_color_type,0772_c007_00007260_0.jpg,0660_c019_00032550_0.jpg,0772,0660,1,1,10,10,0.9079
same_color_type,0772_c003_00006540_0.jpg,0761_c002_00087670_0.jpg,0772,0761,1,1,10,10,0.9581
same_color_type,0772_c008_00006760_0.jpg,0461_c012_00015560_0.jpg,0772,0461,1,1,10,10,0.9004
same_color_type,0772_c003_00006570_0.jpg,0677_c008_00042000_0.jpg,0772,0677,1,1,10,10,0.9417
same_color_type,0772_c007_00007240_0.jpg,0771_c007_00071280_0.jpg,0772,0771,1,1,10,10,0.9600
same_color_type,0772_c005_00007215_0.jpg,0659_c008_00074210_0.jpg,0772,0659,1,1,10,10,0.8217
same_color_type,0772_c008_00006760_0.jpg,0476_c016_00010230_0.jpg,0772,0476,1,1,10,10,0.8931
same_color_type,0772_c007_00007275_0.jpg,0654_c005_00052665_0.jpg,0772,0654,1,1,10,10,0.8406
same_color_type,0772_c007_00007260_0.jpg,0663_c014_00042155_1.jpg,0772,0663,1,1,10,10,0.9334
same_color_type,0772_c008_00006750_0.jpg,0687_c003_00019985_0.jpg,0772,0687,1,1,10,10,0.8953
same_color_type,0772_c008_00006760_0.jpg,0775_c009_00071675_0.jpg,0772,0775,1,1,10,10,0.9153
same_color_type,0772_c003_00006555_0.jpg,0630_c003_00036880_1.jpg,0772,0630,1,1,10,10,0.9131
same_color_type,0772_c009_00006640_0.jpg,0625_c005_00011020_0.jpg,0772,0625,1,1,10,10,0.9360
same_color_type,0772_c009_00006630_0.jpg,0467_c008_00057330_0.jpg,0772,0467,1,1,10,10,0.9455
same_color_type,0772_c005_00007235_0.jpg,0622_c016_00065340_0.jpg,0772,0622,1,1,10,10,0.8435
same_color_type,0772_c003_00006555_0.jpg,0717_c003_00062420_0.jpg,0772,0717,1,1,10,10,0.9485
same_color_type,0772_c005_00007275_0.jpg,0652_c003_00063205_0.jpg,0772,0652,1,1,10,10,0.8619
same_color_type,0772_c008_00006745_0.jpg,0662_c007_00005760_0.jpg,0772,0662,1,1,10,10,0.9113
same_color_type,0772_c007_00007240_0.jpg,0721_c013_00067270_0.jpg,0772,0721,1,1,10,10,0.8862
same_color_type,0772_c005_00007255_0.jpg,0634_c010_00055810_0.jpg,0772,0634,1,1,10,10,0.8154
same_color_type,0772_c007_00007260_0.jpg,0668_c011_00007825_0.jpg,0772,0668,1,1,10,10,0.9461
same_color_type,0772_c007_00007270_0.jpg,0642_c019_00021125_0.jpg,0772,0642,1,1,10,10,0.8895
same_color_type,0772_c009_00006640_0.jpg,0657_c006_00066405_1.jpg,0772,0657,1,1,10,10,0.8434
same_color_type,0772_c009_00006635_0.jpg,0623_c019_00079705_0.jpg,0772,0623,1,1,10,10,0.9073
same_color_type,0772_c009_00006645_0.jpg,0753_c009_00047775_0.jpg,0772,0753,1,1,10,10,0.8376
same_color_type,0772_c007_00007275_0.jpg,0480_c014_00077300_0.jpg,0772,0480,1,1,10,10,0.9127
same_color_type,0772_c009_00006630_0.jpg,0712_c006_00044400_0.jpg,0772,0712,1,1,10,10,0.8630
same_color_type,0772_c005_00007215_0.jpg,0696_c016_00086730_0.jpg,0772,0696,1,1,10,10,0.9119
same_color_type,0772_c007_00007250_0.jpg,0711_c004_00000925_0.jpg,0772,0711,1,1,10,10,0.9380
same_color_type,0772_c008_00006755_0.jpg,0631_c010_00040970_0.jpg,0772,0631,1,1,10,10,0.8974
same_color_type,0772_c008_00006755_0.jpg,0773_c007_00006875_0.jpg,0772,0773,1,1,10,10,0.9482
same_color_type,0772_c009_00006650_0.jpg,0768_c017_00057160_0.jpg,0772,0768,1,1,10,10,0.9078
same_color_type,0772_c007_00007275_0.jpg,0685_c003_00025455_1.jpg,0772,0685,1,1,10,10,0.9127
same_color_type,0772_c007_00007260_0.jpg,0624_c011_00059660_0.jpg,0772,0624,1,1,10,10,0.9225
same_color_type,0772_c003_00006540_0.jpg,0676_c009_00012705_0.jpg,0772,0676,1,1,10,10,0.9018
same_color_type,0772_c007_00007275_0.jpg,0698_c017_00050760_0.jpg,0772,0698,1,1,10,10,0.8631
same_color_type,0772_c008_00006750_0.jpg,0720_c014_00075570_0.jpg,0772,0720,1,1,10,10,0.8963
same_color_type,0772_c008_00006745_0.jpg,0477_c007_00060835_0.jpg,0772,0477,1,1,10,10,0.9580
same_color_type,0772_c007_00007250_0.jpg,0729_c008_00030540_0.jpg,0772,0729,1,1,10,10,0.9255
same_color_type,0772_c009_00006640_0.jpg,0473_c012_00005155_0.jpg,0772,0473,1,1,10,10,0.8068
same_color_type,0772_c009_00006630_0.jpg,0770_c014_00031595_1.jpg,0772,0770,1,1,10,10,0.8663
same_color_type,0772_c007_00007260_0.jpg,0699_c015_00041115_0.jpg,0772,0699,1,1,10,10,0.8834
same_color_type,0772_c008_00006745_0.jpg,0776_c007_00000620_0.jpg,0772,0776,1,1,10,10,0.9163
same_color_type,0772_c005_00007215_0.jpg,0646_c019_00007610_0.jpg,0772,0646,1,1,10,10,0.8703
same_color_type,0772_c003_00006570_0.jpg,0742_c009_00026375_0.jpg,0772,0742,1,1,10,10,0.9197
same_color_type,0772_c003_00006525_0.jpg,0672_c002_00043925_0.jpg,0772,0672,1,1,10,10,0.9176
same_color_type,0365_c003_00034600_0.jpg,0373_c010_00076550_0.jpg,0365,0373,2,2,7,7,0.8916
same_color_type,0365_c006_00086730_0.jpg,0380_c014_00067705_0.jpg,0365,0380,2,2,7,7,0.8678
same_color_type,0365_c011_00086790_0.jpg,0371_c016_00065850_0.jpg,0365,0371,2,2,7,7,0.9305
same_color_type,0365_c002_00025680_0.jpg,0388_c003_00070995_0.jpg,0365,0388,2,2,7,7,0.8894
same_color_type,0365_c011_00033675_0.jpg,0368_c010_00064970_0.jpg,0365,0368,2,2,7,7,0.9465
same_color_type,0365_c009_00086260_0.jpg,0385_c014_00048515_0.jpg,0365,0385,2,2,7,7,0.9651
same_color_type,0365_c003_00034590_0.jpg,0369_c001_00034060_0.jpg,0365,0369,2,2,7,7,0.8387
same_color_type,0576_c014_00078330_0.jpg,0612_c002_00088765_1.jpg,0576,0612,2,2,10,10,0.9219
same_color_type,0576_c017_00074685_0.jpg,0582_c004_00030425_0.jpg,0576,0582,2,2,10,10,0.9421
same_color_type,0576_c001_00076205_0.jpg,0598_c013_00065295_0.jpg,0576,0598,2,2,10,10,0.9465
same_color_type,0576_c014_00073790_0.jpg,0593_c019_00044330_0.jpg,0576,0593,2,2,10,10,0.9387
same_color_type,0576_c017_00077395_0.jpg,0586_c001_00069000_0.jpg,0576,0586,2,2,10,10,0.8874
same_color_type,0576_c015_00078125_0.jpg,0602_c013_00034715_1.jpg,0576,0602,2,2,10,10,0.9104
same_color_type,0576_c019_00074470_0.jpg,0597_c008_00065530_0.jpg,0576,0597,2,2,10,10,0.8908
same_color_type,0576_c014_00078345_0.jpg,0584_c013_00060495_0.jpg,0576,0584,2,2,10,10,0.9321
same_color_type,0576_c015_00078160_0.jpg,0606_c015_00087355_0.jpg,0576,0606,2,2,10,10,0.8711
same_color_type,0576_c016_00073555_0.jpg,0610_c007_00087335_0.jpg,0576,0610,2,2,10,10,0.8974
same_color_type,0576_c019_00066775_0.jpg,0614_c014_00089440_0.jpg,0576,0614,2,2,10,10,0.9287
same_color_type,0576_c013_00063005_0.jpg,0590_c012_00046995_0.jpg,0576,0590,2,2,10,10,0.8848
same_color_type,0576_c012_00076965_0.jpg,0585_c013_00004585_1.jpg,0576,0585,2,2,10,10,0.9742
same_color_type,0576_c017_00077410_0.jpg,0581_c003_00087805_0.jpg,0576,0581,2,2,10,10,0.8475
same_color_type,0576_c015_00078125_0.jpg,0609_c002_00043460_2.jpg,0576,0609,2,2,10,10,0.9439
same_color_type,0576_c013_00076870_0.jpg,0615_c005_00008855_0.jpg,0576,0615,2,2,10,10,0.8868
same_color_type,0179_c012_00027995_0.jpg,0030_c009_00050600_0.jpg,0179,0030,1,1,5,5,0.9833
same_color_type,0179_c019_00027585_0.jpg,0014_c001_00041070_0.jpg,0179,0014,1,1,5,5,0.9613
same_color_type,0179_c015_00026645_0.jpg,0188_c004_00055000_0.jpg,0179,0188,1,1,5,5,0.9919
same_color_type,0179_c017_00027420_0.jpg,0177_c013_00070075_0.jpg,0179,0177,1,1,5,5,0.8820
same_color_type,0179_c019_00027295_0.jpg,0027_c017_00012150_0.jpg,0179,0027,1,1,5,5,0.9892
same_color_type,0179_c001_00028710_0.jpg,0180_c006_00062380_1.jpg,0179,0180,1,1,5,5,0.9490
same_color_type,0179_c002_00029165_0.jpg,0035_c004_00001775_1.jpg,0179,0035,1,1,5,5,0.9917
same_color_type,0179_c012_00027985_0.jpg,0183_c019_00028075_0.jpg,0179,0183,1,1,5,5,0.9085
same_color_type,0179_c012_00027980_0.jpg,0038_c014_00004125_0.jpg,0179,0038,1,1,5,5,0.9748
same_color_type,0179_c019_00027585_0.jpg,0182_c009_00039290_0.jpg,0179,0182,1,1,5,5,0.9611
same_color_type,0660_c016_00028755_0.jpg,0761_c002_00087630_0.jpg,0660,0761,1,1,10,10,0.9044
same_color_type,0660_c015_00032985_0.jpg,0461_c014_00017310_0.jpg,0660,0461,1,1,10,10,0.9089
same_color_type,0660_c017_00032255_0.jpg,0677_c003_00085260_0.jpg,0660,0677,1,1,10,10,0.9329
same_color_type,0660_c017_00031720_0.jpg,0771_c007_00071260_0.jpg,0660,0771,1,1,10,10,0.9309
same_color_type,0660_c015_00032975_0.jpg,0659_c002_00076645_0.jpg,0660,0659,1,1,10,10,0.9395
same_color_type,0660_c016_00028740_0.jpg,0476_c001_00014080_0.jpg,0660,0476,1,1,10,10,0.9552
same_color_type,0660_c017_00032255_0.jpg,0654_c007_00052800_0.jpg,0660,0654,1,1,10,10,0.8584
same_color_type,0660_c014_00033140_0.jpg,0663_c001_00040365_1.jpg,0660,0663,1,1,10,10,0.9205
same_color_type,0660_c014_00029010_0.jpg,0687_c006_00020415_0.jpg,0660,0687,1,1,10,10,0.8883
same_color_type,0660_c017_00032270_0.jpg,0775_c008_00071735_0.jpg,0660,0775,1,1,10,10,0.8191
same_color_type,0660_c014_00028980_1.jpg,0630_c011_00037510_1.jpg,0660,0630,1,1,10,10,0.9379
same_color_type,0660_c015_00032970_0.jpg,0625_c003_00010190_0.jpg,0660,0625,1,1,10,10,0.9051
same_color_type,0660_c019_00031575_0.jpg,0467_c017_00016210_0.jpg,0660,0467,1,1,10,10,0.9052
same_color_type,0660_c014_00033145_0.jpg,0622_c016_00065350_0.jpg,0660,0622,1,1,10,10,0.8952
same_color_type,0660_c019_00032525_0.jpg,0717_c011_00041370_0.jpg,0660,0717,1,1,10,10,0.9584
same_color_type,0660_c016_00033335_0.jpg,0652_c004_00063140_0.jpg,0660,0652,1,1,10,10,0.8736
same_color_type,0660_c015_00032995_0.jpg,0662_c008_00005125_0.jpg,0660,0662,1,1,10,10,0.8663
same_color_type,0660_c016_00028740_0.jpg,0721_c010_00063145_0.jpg,0660,0721,1,1,10,10,0.9403
same_color_type,0660_c019_00031575_0.jpg,0634_c004_00056310_1.jpg,0660,0634,1,1,10,10,0.9384
same_color_type,0660_c017_00032285_0.jpg,0668_c011_00007825_0.jpg,0660,0668,1,1,10,10,0.8640
same_color_type,0660_c017_00031780_0.jpg,0642_c014_00020305_0.jpg,0660,0642,1,1,10,10,0.9558
same_color_type,0660_c016_00033350_0.jpg,0657_c004_00064760_0.jpg,0660,0657,1,1,10,10,0.8902
same_color_type,0660_c014_00033150_0.jpg,0623_c014_00078915_0.jpg,0660,0623,1,1,10,10,0.9390
same_color_type,0660_c014_00033155_0.jpg,0753_c009_00047770_0.jpg,0660,0753,1,1,10,10,0.8301
same_color_type,0660_c014_00033150_0.jpg,0480_c019_00019370_0.jpg,0660,0480,1,1,10,10,0.9430
same_color_type,0660_c015_00032985_0.jpg,0712_c010_00036765_0.jpg,0660,0712,1,1,10,10,0.9394
same_color_type,0660_c017_00031795_0.jpg,0696_c016_00086725_0.jpg,0660,0696,1,1,10,10,0.9558
same_color_type,0660_c016_00028730_0.jpg,0711_c008_00000760_0.jpg,0660,0711,1,1,10,10,0.9108
same_color_type,0660_c019_00031575_0.jpg,0631_c006_00040760_0.jpg,0660,0631,1,1,10,10,0.9371
same_color_type,0660_c017_00032255_0.jpg,0773_c007_00006865_0.jpg,0660,0773,1,1,10,10,0.8633
same_color_type,0660_c017_00031720_0.jpg,0768_c017_00057120_0.jpg,0660,0768,1,1,10,10,0.9254
same_color_type,0660_c017_00032240_0.jpg,0685_c008_00025240_0.jpg,0660,0685,1,1,10,10,0.8362
same_color_type,0660_c014_00029005_0.jpg,0624_c011_00059650_0.jpg,0660,0624,1,1,10,10,0.9299
same_color_type,0660_c017_00031710_0.jpg,0676_c008_00012810_0.jpg,0660,0676,1,1,10,10,0.9100
same_color_type,0660_c016_00028755_0.jpg,0698_c017_00050880_0.jpg,0660,0698,1,1,10,10,0.8189
same_color_diff_type,0118_c005_00089840_1.jpg,0002_c008_00084505_0.jpg,0118,0002,8,4,1,1,0.8981
same_color_diff_type,0653_c019_00070030_0.jpg,0588_c019_00061585_0.jpg,0653,0588,1,2,10,10,0.9524
same_color_diff_type,0653_c013_00070810_0.jpg,0576_c017_00077400_0.jpg,0653,0576,1,2,10,10,0.8879
same_color_diff_type,0653_c013_00070790_0.jpg,0612_c003_00087510_0.jpg,0653,0612,1,2,10,10,0.9707
same_color_diff_type,0653_c016_00068915_0.jpg,0582_c012_00024785_0.jpg,0653,0582,1,2,10,10,0.8583
same_color_diff_type,0653_c019_00070025_0.jpg,0598_c015_00067670_0.jpg,0653,0598,1,2,10,10,0.9563
same_color_diff_type,0653_c015_00069310_0.jpg,0593_c015_00042705_0.jpg,0653,0593,1,2,10,10,0.9730
same_color_diff_type,0653_c014_00069230_0.jpg,0586_c002_00069800_0.jpg,0653,0586,1,2,10,10,0.9216
same_color_diff_type,0653_c001_00072130_0.jpg,0602_c004_00027270_0.jpg,0653,0602,1,2,10,10,0.8706
same_color_diff_type,0653_c001_00072120_0.jpg,0597_c005_00066160_1.jpg,0653,0597,1,2,10,10,0.9559
same_color_diff_type,0653_c015_00069310_0.jpg,0584_c019_00061365_0.jpg,0653,0584,1,2,10,10,0.8662
same_color_diff_type,0653_c015_00069295_0.jpg,0606_c014_00087225_0.jpg,0653,0606,1,2,10,10,0.9519
same_color_diff_type,0653_c014_00069210_0.jpg,0610_c008_00086810_0.jpg,0653,0610,1,2,10,10,0.7835
same_color_diff_type,0653_c001_00072120_0.jpg,0614_c019_00088055_0.jpg,0653,0614,1,2,10,10,0.7884
same_color_diff_type,0653_c013_00070810_0.jpg,0590_c015_00048555_0.jpg,0653,0590,1,2,10,10,0.9116
same_color_diff_type,0653_c017_00070185_0.jpg,0585_c014_00031660_0.jpg,0653,0585,1,2,10,10,0.8900
same_color_diff_type,0653_c012_00070690_1.jpg,0581_c003_00087795_0.jpg,0653,0581,1,2,10,10,0.9068
same_color_diff_type,0653_c015_00069290_0.jpg,0609_c009_00042135_1.jpg,0653,0609,1,2,10,10,0.7984
same_color_diff_type,0653_c014_00069210_0.jpg,0615_c005_00008845_0.jpg,0653,0615,1,2,10,10,0.9030
same_color_diff_type,0489_c009_00084915_0.jpg,0427_c003_00006625_1.jpg,0489,0427,1,2,4,4,0.8912
same_color_diff_type,0489_c004_00084665_0.jpg,0416_c014_00022400_1.jpg,0489,0416,1,2,4,4,0.9435
same_color_diff_type,0489_c006_00076890_3.jpg,0420_c010_00064050_0.jpg,0489,0420,1,2,4,4,0.8055
same_color_diff_type,0489_c004_00084680_0.jpg,0421_c016_00060555_0.jpg,0489,0421,1,2,4,4,0.8199
same_color_diff_type,0489_c006_00076985_0.jpg,0086_c013_00079895_0.jpg,0489,0086,1,6,4,4,0.9130
same_color_diff_type,0489_c004_00084665_0.jpg,0417_c010_00088065_0.jpg,0489,0417,1,2,4,4,0.8064
same_color_diff_type,0489_c011_00076980_0.jpg,0166_c013_00038830_0.jpg,0489,0166,1,8,4,4,0.8642
same_color_diff_type,0489_c002_00076085_1.jpg,0174_c004_00043890_0.jpg,0489,0174,1,8,4,4,0.8770
same_color_diff_type,0489_c006_00076950_0.jpg,0063_c017_00008670_2.jpg,0489,0063,1,4,4,4,0.8618
same_color_diff_type,0489_c010_00077155_0.jpg,0446_c019_00006950_0.jpg,0489,0446,1,3,4,4,0.9423
same_color_diff_type,0489_c004_00084685_0.jpg,0418_c012_00006115_0.jpg,0489,0418,1,2,4,4,0.9079
same_color_diff_type,0489_c007_00085730_0.jpg,0173_c012_00067485_0.jpg,0489,0173,1,8,4,4,0.8721
same_color_diff_type,0489_c010_00077160_0.jpg,0162_c008_00032915_1.jpg,0489,0162,1,8,4,4,0.8822
same_color_diff_type,0489_c007_00085725_0.jpg,0450_c003_00049540_0.jpg,0489,0450,1,3,4,4,0.8497
same_color_diff_type,0489_c005_00085600_1.jpg,0172_c012_00086410_0.jpg,0489,0172,1,8,4,4,0.7761
same_color_diff_type,0489_c008_00084935_0.jpg,0117_c015_00050785_0.jpg,0489,0117,1,6,4,4,0.8736
same_color_diff_type,0489_c008_00084935_0.jpg,0074_c016_00085490_0.jpg,0489,0074,1,6,4,4,0.8223
same_color_diff_type,0727_c004_00000810_0.jpg,0588_c012_00061035_0.jpg,0727,0588,1,2,10,10,0.9306
same_color_diff_type,0727_c011_00000255_0.jpg,0576_c012_00076980_0.jpg,0727,0576,1,2,10,10,0.8922
same_color_diff_type,0727_c011_00000235_0.jpg,0612_c006_00087965_1.jpg,0727,0612,1,2,10,10,0.8965
same_color_diff_type,0727_c003_00085030_0.jpg,0582_c010_00028935_0.jpg,0727,0582,1,2,10,10,0.9393
same_color_diff_type,0727_c006_00000250_0.jpg,0598_c013_00065280_0.jpg,0727,0598,1,2,10,10,0.9331
same_color_diff_type,0727_c006_00085580_0.jpg,0593_c017_00043820_0.jpg,0727,0593,1,2,10,10,0.9390
same_color_diff_type,0727_c003_00085030_0.jpg,0586_c013_00066475_0.jpg,0727,0586,1,2,10,10,0.8963
same_color_diff_type,0727_c004_00084920_0.jpg,0602_c015_00033005_0.jpg,0727,0602,1,2,10,10,0.8538
same_color_diff_type,0727_c003_00000870_0.jpg,0597_c009_00065420_0.jpg,0727,0597,1,2,10,10,0.9020
same_color_diff_type,0727_c006_00000250_0.jpg,0584_c016_00062400_0.jpg,0727,0584,1,2,10,10,0.8173
same_color_diff_type,0727_c011_00000255_0.jpg,0606_c014_00087220_0.jpg,0727,0606,1,2,10,10,0.9593
same_color_diff_type,0727_c003_00085030_0.jpg,0610_c001_00074490_1.jpg,0727,0610,1,2,10,10,0.8911
same_color_diff_type,0727_c003_00000860_0.jpg,0614_c014_00089425_0.jpg,0727,0614,1,2,10,10,0.9729
same_color_diff_type,0727_c006_00085565_0.jpg,0590_c017_00047705_0.jpg,0727,0590,1,2,10,10,0.9634
same_color_diff_type,0727_c010_00000395_0.jpg,0585_c017_00029455_0.jpg,0727,0585,1,2,10,10,0.9482
same_color_diff_type,0727_c004_00000795_0.jpg,0581_c009_00087595_0.jpg,0727,0581,1,2,10,10,0.9218
same_color_diff_type,0727_c011_00085560_0.jpg,0609_c009_00042145_1.jpg,0727,0609,1,2,10,10,0.8953
same_color_diff_type,0727_c003_00000860_0.jpg,0615_c003_00007935_1.jpg,0727,0615,1,2,10,10,0.9643
same_color_diff_type,0247_c016_00082115_0.jpg,0196_c004_00077855_0.jpg,0247,0196,1,9,9,9,0.8797
same_color_diff_type,0247_c013_00084300_0.jpg,0262_c014_00021895_0.jpg,0247,0262,1,2,9,9,0.9275
same_color_diff_type,0774_c009_00056830_0.jpg,0588_c019_00061625_0.jpg,0774,0588,1,2,10,10,0.8819
same_color_diff_type,0774_c008_00056855_0.jpg,0576_c017_00077385_0.jpg,0774,0576,1,2,10,10,0.8019
same_color_diff_type,0774_c008_00056875_0.jpg,0612_c002_00088795_0.jpg,0774,0612,1,2,10,10,0.8852
same_color_diff_type,0774_c008_00056870_0.jpg,0582_c012_00024770_0.jpg,0774,0582,1,2,10,10,0.7283
same_color_diff_type,0774_c008_00056875_0.jpg,0598_c003_00042845_0.jpg,0774,0598,1,2,10,10,0.8163
same_color_diff_type,0774_c008_00056870_0.jpg,0593_c019_00043425_0.jpg,0774,0593,1,2,10,10,0.6977
same_color_diff_type,0774_c008_00056865_0.jpg,0586_c012_00066785_0.jpg,0774,0586,1,2,10,10,0.8985
same_color_diff_type,0774_c003_00056685_0.jpg,0602_c017_00033950_1.jpg,0774,0602,1,2,10,10,0.9420
same_color_diff_type,0774_c009_00056855_0.jpg,0597_c003_00065280_0.jpg,0774,0597,1,2,10,10,0.8909
same_color_diff_type,0774_c009_00056825_0.jpg,0584_c016_00062375_0.jpg,0774,0584,1,2,10,10,0.8589
same_color_diff_type,0774_c008_00056860_0.jpg,0606_c014_00087225_0.jpg,0774,0606,1,2,10,10,0.8737
same_color_diff_type,0774_c009_00056825_0.jpg,0610_c012_00073210_0.jpg,0774,0610,1,2,10,10,0.8800
same_color_diff_type,0774_c003_00056655_0.jpg,0614_c017_00087870_0.jpg,0774,0614,1,2,10,10,0.8553
same_color_diff_type,0774_c003_00056685_0.jpg,0590_c019_00047910_0.jpg,0774,0590,1,2,10,10,0.9528
same_color_diff_type,0774_c008_00056865_0.jpg,0585_c004_00008285_0.jpg,0774,0585,1,2,10,10,0.8976
same_color_diff_type,0774_c009_00056845_0.jpg,0581_c009_00087615_0.jpg,0774,0581,1,2,10,10,0.7156
same_color_diff_type,0774_c003_00056695_0.jpg,0609_c006_00011885_1.jpg,0774,0609,1,2,10,10,0.9215
same_color_diff_type,0774_c008_00056865_0.jpg,0615_c011_00007000_1.jpg,0774,0615,1,2,10,10,0.8946
same_color_diff_type,0588_c012_00061015_0.jpg,0772_c005_00007215_0.jpg,0588,0772,2,1,10,10,0.9198
same_color_diff_type,0588_c019_00061585_0.jpg,0660_c016_00028745_0.jpg,0588,0660,2,1,10,10,0.9148
same_color_diff_type,0588_c012_00061015_0.jpg,0761_c017_00089240_0.jpg,0588,0761,2,1,10,10,0.8562
same_color_diff_type,0588_c001_00060420_0.jpg,0461_c017_00016335_0.jpg,0588,0461,2,1,10,10,0.6776
